,category,title,series,episode_name,description,description2,tags,image,more,tags2,publication_date,rating,duration_sec
430,Family,Find Me In Paris,Find Me In Paris,Series 3 Episode 16 Operation Armando,"Lena seeks to find who she is and why everyone is so interested in her and her timepiece. When she and her friends attend a dance workshop in the South of France, they have to fight for the only spot available in the company.","After everyone is ranked by Armando, they see him with a mysterious woman and believe he is leaving the school.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2096A016S00_5f59d90b221f3_1280.jpg,"Cast Jessica Lord, Eubha Akilade, Castle Rock, Terique Jarrett, Christy O'Donnell","['abc3', 'abc3-faves', '3featured', '3drama', '3sport', '3dance', 'family-viewing']",2021-07-16 06:25:00,G,1465
431,Family,All-Round Champion,All-Round Champion,Series 1 Episode 9 Kart Racing,Ten of the best teen athletes at the top of their game step outside their comfort zones to compete against each other in all their rivals' sports - one hardcore athlete will be crowned the All-Round Champion.,"Engines and emotions run high in a race filled with twists, turns and trouble for some athletes.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2773A009S00_6136e1aae840c.jpg,Host Perdita Felicien,"['abc3', 'family-viewing-abcme', 'family-viewing']",2021-09-25 10:47:01,G,2980
432,Family,Find Me In Paris,Find Me In Paris,Series 2 Episode 19 Sabotage,"Lena seeks to find who she is and why everyone is so interested in her and her timepiece. When she and her friends attend a dance workshop in the South of France, they have to fight for the only spot available in the company.","All the students vie to choreograph the year-end Carte Blanche showcase, but Max ultimately wins when Lex arrives and sabotages Lena's choreography.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1944A019S00_5dca04c641077.jpg,"Cast Jessica Lord, Eubha Akilade, Castle Rock, Terique Jarrett, Christy O'Donnell","['abc3', 'abc3-faves', '3featured', '3drama', '3sport', '3dance', 'family-viewing']",2021-07-16 06:00:00,G,1459
433,Family,Find Me In Paris,Find Me In Paris,Series 2 Episode 9 Guess Who's Back,"Lena seeks to find who she is and why everyone is so interested in her and her timepiece. When she and her friends attend a dance workshop in the South of France, they have to fight for the only spot available in the company.",It's Portal Day and Lex is on a mission to return everyone to their rightful time periods.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1944A009S00_5dc3ab0692248_1280.jpg,"Cast Jessica Lord, Eubha Akilade, Castle Rock, Terique Jarrett, Christy O'Donnell","['abc3', 'abc3-faves', '3featured', '3drama', '3sport', '3dance', 'family-viewing']",2021-07-16 06:00:00,G,1451
434,Family,Athleticus,Athleticus,Series 1 Episode 25 Artistic Gymnastic Rings,"From table tennis to fixed bar, bobsleigh and curling, the animals of Athleticus react according to their personality and the peculiarities of their anatomy, creating comical or poetic situations, but always offbeat.",A flamingo with rings tries to give a great performance for an observant jury.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2129A025S00_5f0d49a7e9fb2.jpg,No more information found,"['abc3', '3toons', 'family-viewing']",2020-07-26 06:42:00,G,135
435,Family,Good Game Spawn Point,Good Game Spawn Point,Series 12 Episode 22 GGSP ICYMI: Ori & The Will Of The Wisps,"Good Game Spawn Point is Australia's only videogame show for younger gamers. Gem, Rad, and Jax review the hottest new games, answer your toughest gaming questions, and celebrate all the fun news from the world of gaming.","We dive back into some of the best bits of GGSP, just In Case You Missed It! We review the epic platforming masterpiece Ori and The Will Of The Wisps, DARREN walks us though how motherboards work, and the PAX 2019 expo!","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2063H022S00_6119bb022cabe_1920.jpg,"Host Gem, Rad, Jax","['abc3', 'ggsp', '3featured', 'abc3-faves', 'childrens']",2021-08-07 09:13:55,G,1033
436,Family,What Is Music?,What Is Music?,Why Do We Sing?,Why do we love a good beat? Does classical music really make you smarter? Join triple j's Linda Marigliano and composer Dan Golding as they explore the electrifying fusion of emotion and science in music.,What parts of the body get used when a singer belts out a tune? We go to a voice lab to find out and some professional vocalists play some singing roulette.,"['ABC ARTS', 'ABC TV', 'ARTS & CULTURE', 'DOCUMENTARY', 'EDUCATION', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/le/LE1719H001S00_5b581adaa1623_1280.jpg,"Host Dan Golding, Linda Marigliano","['iview', 'abcarts', 'arts', 'music', 'docs', 'factual', 'docs-short', 'abc1', 'education', 'family-viewing', 'secondary-arts']",2022-01-24 06:00:00,PG,856
437,Family,Shaun The Sheep: Championsheeps,Shaun The Sheep: Championsheeps,Series 1 Weightlifting,Shaun the sheep sports special.,Shaun puts all his effort into lifting the bar until the earth gives way beneath his feet.,"['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX6621A007S0055120dba792c66.05759724_1280.jpg,No more information found,"['abc4kids', '4animals', '4shoulder', 'abcme-shoulder', 'childrens', 'family-viewing-abcme', 'family-viewing']",2021-07-18 06:15:00,G,68
438,Family,Bluey (Mandarin),Bluey (Mandarin),Road Trip,"Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","Mum helps Bluey and Bingo find ways to entertain themselves on a family road trip, while Dad tries to stay ahead of the grey nomad convoy or risk camping near the toilets. (Mandarin)","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3248A050S00_61e9fe9bb2532_1280.jpg,No more information found,"['abc4kids', 'childrens', 'family-viewing']",2022-02-01 06:20:30,G,420
439,Family,Born To Spy,Born To Spy,Series 1 Episode 4,"Yu Na and Min Park want more excitement in their lives, but they don't realise just how crazy things will become when they discover that their once unremarkable parents are actually international spies and have disappeared in suspicious circumstances!","To reveal the bad spy, the kids invite the three suspects from Parent Teacher Night over for a day of interrogation, using some truth serum stolen from their parents' spy room. The answers surprise them.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2006H004S00_619322e667646_1920.jpg,"Cast Hannah Kim, Ocean Lim, Julia Yon, Danny Kim, Lulu Quirk","['abc3', '3featured', 'childrens', 'family-viewing-abcme', 'family-viewing', 'cald', 'diversity']",2021-12-10 06:00:00,G,1273
440,Family,Mystic,Mystic,Series 2 Episode 2 The Deception,Mystic is back and this time he is giving Issie visions of the future - can the KP gang solve this new mystery before it's too late?,The gang's attempt to stop Tom selling the stables backfires. Issie realises that she's seeing visions of the future. Misunderstandings cause problems between Issie and Dan.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2683A002S00_6226befdb5707.jpg,"Cast Macey Chipping, Laura Patch, Catherine Downes, Phil Brown, Kirk Torrance","['abc3', '3featured', 'family-viewing']",2022-03-25 17:25:00,G,1697
441,Family,The Epic Adventures of Morph,The Epic Adventures of Morph,Series 1 Episode 7 Finding Nailbrush,"See Morph and his sidekick Chas, reunited with their old friends Delilah and Grandmorph. The Very Small creatures will also join the gang as they embark on some truly epic adventures.","When Morph is just too tired to walk Nailbrush, the trusty hound heads off to find his own fun. But when he doesn't come home, Morph and Chas set out to find him and discover he's had his own brush with adventure.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2209A007S00_609a296011d51.jpg,No more information found,"['abc3', '3featured', 'family-viewing']",2021-06-22 06:00:00,G,296
442,Family,Hank Zipzer,Hank Zipzer,Series 3 Episode 10 Captain Hank And The Last Picks,"Inspired by the true life experiences of Henry Winkler, this series about the world's greatest underachiever returns, following 12-year-old Henry ""Hank"" Zipzer, whose glass is half full, but he just spills it everywhere.","When a soft drinks company gives Westbrook a brand new sports centre, Hank finds himself thrown together with the school's sporting underdogs.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0987A010S00_58ae52c96d864.jpg,"Cast Nick James, Henry Winkler, Felicity Montagu","['abc3', '3family', '3featured', 'me-new-releases', 'family-viewing', 'family-viewing-abcme', 'entertainment', 'school', 'funny', 'inspirational', 'feel-good']",2022-03-05 21:27:11,G,1450
443,Family,Good Game Spawn Point,Good Game Spawn Point,Series 12 Episode 32 FIFA 22 & Games To Make You Sweat!,"Good Game Spawn Point is Australia's only videogame show for younger gamers. Gem, Rad, and Jax review the hottest new games, answer your toughest gaming questions, and celebrate all the fun news from the world of gaming.","We review the latest virtual football action of FIFA 22, plus we take a look at a bunch of games that will get you moving and sweating in no time!","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2063H032S00_61723373efd09_1280.jpg,"Host Gem, Rad, Jax","['abc3', 'ggsp', '3featured', 'abc3-faves', 'childrens']",2021-10-23 09:15:40,G,1080
444,Family,Holly Hobbie,Holly Hobbie,Series 1 Episode 8 The Freckled Fugitive,Holly is a 13-year-old singer-songwriter who's dreaming of ways to save the world - even if it's starting in her own backyard.,Holly tries to escape her family and friend drama by running away to Chicago with Tyler.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2626A008S00_6152912f54ce5.jpg,"Cast Ruby Jay, Saara Chaudry, Kamaia Fairburn, Charles Vandervaart, Evan Buliung","['abc3', '3featured', '3music', 'family-viewing']",2021-10-11 16:54:00,G,1348
445,Family,Operation Ouch!,Operation Ouch!,Series 2 Episode 2,"Operation Ouch! is back! Join Dr Chris, Dr Xand and Dr Ronx for awesome lab experiments, intriguing injuries, Brilliant Bodies and a serious dose of Ouchology.","Dr Chris and Dr Xand meet Larry, the vomiting robot show you the power of puke and Dr Xand goes on an urgent emergency night-time mission on a motorbike to deliver blood to a hospital.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX9424A002S0056c280907cdca9.08500676_1280.jpg,"Host Chris Van Tulleken, Xand Van Tulleken","['3drama', '3action', 'abc3', '3tween', '3science', 'me-family', 'me-officially-crazy', 'childrens', 'family-viewing-abcme', 'learn', 'family-viewing', 'abc3', '3summer']",2021-06-21 10:18:00,G,1689
446,Family,Bluey (Mandarin),Bluey (Mandarin),Ice Cream,"Bluey is an inexhaustible six-year-old Blue Heeler dog, who loves to play and turns everyday family life into extraordinary adventures, developing her imagination and her mental, physical and emotional resilience. (Mandarin)","Bluey and Bingo want a lick of each other's ice cream. But they are so focused on making sure each lick is fair, they don't notice their ice creams are melting. (Mandarin)","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3248A040S00_61ea0cd28b6b8_1280.jpg,No more information found,"['abc4kids', 'childrens', 'family-viewing']",2022-02-01 06:18:50,G,420
447,Family,Andy's Safari Adventures,Andy's Safari Adventures,Andy and the Elephant Show,"Andy works at Safari World, the biggest wildlife park on the planet, with boss, Mr Hammond, and tech wiz Jen. When trouble strikes Andy jets off in his safari-mobile to visit animals around the world in search of a solution.","Jetting off in his safari-mobile, Andy heads to the African Savannah in search of the tiny creature and discovers amazing facts about it.  Along the way, he meets a dung beetle and a hungry monitor lizard.","['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1924A011S00_5cecc2e9e8a52.jpg,No more information found,"['abc4kids', '4liveaction', '4family', 'childrens', 'family-viewing']",2022-03-13 18:56:00,G,857
448,Family,Operation Ouch! Hospital Takeover,Operation Ouch! Hospital Takeover,Series 5 Episode 5,Chris and Xand join forces once again as Operation Ouch takes over Alder Hey to reveal the incredible things that go on behind the scenes and on the wards of one of Europe's largest children's hospitals.,"The Doctors reveal how amazing your saliva is, and they find out why the hospital's maintenance teamwork with birds of prey. Dr Chris heads to the Emergency Department to find how the doctors know who to treat first.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0923A005S00_58649d08748d6_1280.jpg,"Cast Xand Van Tulleken, Chris Van Tulleken","['abc3', '3tween', '3family', '3real', 'me-officially-crazy', 'family-viewing', 'me-new-releases', 'family-viewing-abcme', 'abc3-faves']",2020-10-18 06:01:00,G,1695
449,Family,Shaun The Sheep: Championsheeps,Shaun The Sheep: Championsheeps,Series 1 Swimming,Shaun the sheep sports special.,After a muddy race the spectators wait with anticipation to see who is revealed as the winner.,"['ABC Kids', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zx/ZX6621A017S00552eff406d0c58.80785576_1280.jpg,No more information found,"['abc4kids', '4animals', '4shoulder', 'abcme-shoulder', 'childrens', 'family-viewing-abcme', 'family-viewing']",2021-07-18 06:15:00,G,68
450,Family,Universe With Brian Cox,Universe With Brian Cox,Series 1 Episode 1 God Star: The Sun,"Go on an interstellar journey to places that we didn't even know existed 10 years ago. Drawing on huge advances in technology and science, Universe reveals awe-inspiring wonders that defined Earth's destiny - and our own.","Since the first star lit up the universe, they have been engines of creation. Professor Brian Cox reveals how, ultimately, stars brought life and meaning to the universe.","['ABC TV', 'ABC ME', 'DOCUMENTARY', 'SCIENCE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW3171A_6180ceeb32657_1920.jpg,Host Brian Cox,"['abc1', 'uk', 'docs', 'science', 'space', 'docuseries', 'featured-docs', 'compelling', 'revealing', 'informative', 'abc3', 'family-viewing-abcme', 'abcme-shoulder', 'family-viewing']",2021-11-15 20:33:02,G,3530
451,Family,The Crystal Maze,The Crystal Maze,Series 3 Episode 9,"A team of five contestants, led by an eccentric Maze Master, journey through four fantastical time zones in this adventure game show.",This week Pop star Faye Tozer steps up as team captain of the latest celebrity supergroup to tackle the crystal maze. Her H and vice-captain is none other than comedian Nick Helm.,"['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW1958A009S00_5efc13710b18f_1280.jpg,Host Richard Ayoade,"['abc3', '3featured', 'abc3-faves', 'family-viewing-abcme', 'family-viewing']",2022-03-07 14:20:00,PG,2795
452,Family,ITCH,ITCH,Series 2 Episode 7 The Enemy of My Enemy,"When Itch and his friends suspect evil corporation Greencorp are behind the dead fish washing up on the shores of Seaburgh, they set about trying to uncover the truth.","Itch and Tim go to meet a mystery contact who has information on Greencorp, while Lucy follows Lannister to get his fingerprints and makes a major discovery.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ch/CH2001W007S00_613adaa19a199_1920.jpg,"Cast Samuel Ireland, Kylah Day, Melanie Wozniak, Keala Kern, Charles Russell","['abc3', '3featured', 'childrens', 'featured', 'abc3-faves', '3science-week', 'family-viewing-abcme', 'family-viewing']",2021-09-17 06:00:00,G,1369
453,Family,The Zoo,The Zoo,Series 1 Risky Business,Take a trip to a zoo like no other as Jurgen and his oddball gang of gorillas reveal a secret world of talking animals. From beat boxing tortoises to humanly penguins anything is possible at the zoo.,"Who's the most dangerous animal at the zoo? Is it the zebra, the tortoise or the big cats? Rumour has it it's the birds but gorilla Jurgen is unconvinced.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW0983A031S00_5b5128667f775_1280.jpg,Narrator Hugh Dennis,"['abc3', '3featured', '3family', '3comedy', 'childrens', 'family-viewing-abcme', 'family-viewing']",2022-03-29 15:35:00,G,675
454,Family,Odd Squad,Odd Squad,Series 4 Double O Trouble Part 1,"The Odd Squad Mobile Unit is back for more global adventures! From Paris, to Chicago, to Singapore, the team will travel the world in search of anything strange, weird, and especially odd.","An Arts and Crafts villain named Aarti Craft has turned all the Agents in Chicago into paper dolls! Fortunately, two brand-new Agents, Oxford and Osalind, avoided her powers.","['ABC ME', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/zw/ZW2651A022S00_619c2b0b9ea5a.jpg,"Cast Alyssa Hidalgo, Gavin MacIver-Wright, Glee Dango, Jayce Alexander, Shazdeh Kapadia","['abc3', 'abc3-faves', 'childrens', '3featured', 'family-viewing-abcme', 'entertainment', 'investigation', 'adventure', 'explore', 'learn', 'mystery', 'funny', 'family-viewing']",2021-12-10 05:31:20,G,701
455,Family,And We Danced,And We Danced,Series 1 Episode 2 Act 2 1980 - 1999,The Australian Ballet has evolved to become our nations most treasured performing arts company and an icon of dance. And We Danced looks back to reveal what has shaped this world-class institution and made it uniquely ours.,"Come the 1980s, the Australian economy was booming. It was a time of excess and consumption, and The Australian Ballet's audience was broader than ever before.","['ABC TV Plus', 'ABC ARTS', 'DOCUMENTARY', 'ARTS & CULTURE', 'FAMILY']",https://cdn.iview.abc.net.au/thumbs/i/ac/AC1945H002S00_60e3f3f600940.jpg,Narrator Lisa McCune,"['abc2', 'docs', 'abcarts', 'arts', 'culture', 'dance', 'docuseries', 'ballet', 'performance', 'australian-ballet', 'compelling', 'informative', 'ns:be-entertained', 'a:older-sink-dink', 'a:young-sink-dink', 'a:retirees', 'a:established-parents', 'australia', 'family-viewing']",2021-07-21 21:00:56,PG,3480
